업종명,업소명,지역명,소재지도로명주소,소재지지번주소,위도,경도,할인정보,업소전화번호,데이터기준일자,혜택대상,증빙자료,혜택시작일,혜택종료일,이용제한,비고,출처URL,출처유형,검증상태,수집일자
음식점,특허받은 마늘콩짜장,동두천시,경기도 동두천시 평화로 2351(생연동),,,,10%,031-858-3110,2026-08-13,군 장병,군인 신분 확인자료(방문 전 문의),,,업소별 할인율·적용 품목·중복 할인 여부는 방문 전 문의,사용자 제공 확장 파일 중 동두천시 공식 출처 행을 정규화,https://www.ddc.go.kr/ddc/contents.do?key=1570,지자체 공식 목록,A: 동두천시 공식 목록,2026-08-15
음식점,팔각도 동두천지행점,동두천시,"경기도 동두천시 중앙로116, 1층(지행동)",,,,10%,0507-1388-8121,2026-08-13,군 장병,군인 신분 확인자료(방문 전 문의),,,업소별 할인율·적용 품목·중복 할인 여부는 방문 전 문의,사용자 제공 확장 파일 중 동두천시 공식 출처 행을 정규화,https://www.ddc.go.kr/ddc/contents.do?key=1570,지자체 공식 목록,A: 동두천시 공식 목록,2026-08-15
음식점,페리카나역전점,동두천시,경기도 동두천시 생연로120(생연동),,,,10% (포장·방문),031-862-2973,2026-08-13,군 장병,군인 신분 확인자료(방문 전 문의),,,업소별 할인율·적용 품목·중복 할인 여부는 방문 전 문의,사용자 제공 확장 파일 중 동두천시 공식 출처 행을 정규화,https://www.ddc.go.kr/ddc/contents.do?key=1570,지자체 공식 목록,A: 동두천시 공식 목록,2026-08-15
음식점,페리카나 터미널점,동두천시,경기도 동두천시 중앙로265번길 15(생연동),,,,10% (포장·방문),031-862-7853,2026-08-13,군 장병,군인 신분 확인자료(방문 전 문의),,,업소별 할인율·적용 품목·중복 할인 여부는 방문 전 문의,사용자 제공 확장 파일 중 동두천시 공식 출처 행을 정규화,https://www.ddc.go.kr/ddc/contents.do?key=1570,지자체 공식 목록,A: 동두천시 공식 목록,2026-08-15
음식점,황주생고기,동두천시,경기도 동두천시 생연로142(생연동),,,,3%,031-865-2026,2026-08-13,군 장병,군인 신분 확인자료(방문 전 문의),,,업소별 할인율·적용 품목·중복 할인 여부는 방문 전 문의,사용자 제공 확장 파일 중 동두천시 공식 출처 행을 정규화,https://www.ddc.go.kr/ddc/contents.do?key=1570,지자체 공식 목록,A: 동두천시 공식 목록,2026-08-15
카페,롯데리아 동두천점,동두천시,경기도 동두천시 중앙로270(생연동),,,,10%,031-867-5057,2026-08-13,군 장병,군인 신분 확인자료(방문 전 문의),,,업소별 할인율·적용 품목·중복 할인 여부는 방문 전 문의,사용자 제공 확장 파일 중 동두천시 공식 출처 행을 정규화,https://www.ddc.go.kr/ddc/contents.do?key=1570,지자체 공식 목록,A: 동두천시 공식 목록,2026-08-15
카페,빨간풍차제과점,동두천시,경기도 동두천시 동광로78번길 4(생연동),,,,5%,031-868-3111,2026-08-13,군 장병,군인 신분 확인자료(방문 전 문의),,,업소별 할인율·적용 품목·중복 할인 여부는 방문 전 문의,사용자 제공 확장 파일 중 동두천시 공식 출처 행을 정규화,https://www.ddc.go.kr/ddc/contents.do?key=1570,지자체 공식 목록,A: 동두천시 공식 목록,2026-08-15
카페,뿌리깊은나무,동두천시,"경기도 동두천시 안흥로78, 3·4동(안흥동)",,,,10%,031-865-1500,2026-08-13,군 장병,군인 신분 확인자료(방문 전 문의),,,업소별 할인율·적용 품목·중복 할인 여부는 방문 전 문의,사용자 제공 확장 파일 중 동두천시 공식 출처 행을 정규화,https://www.ddc.go.kr/ddc/contents.do?key=1570,지자체 공식 목록,A: 동두천시 공식 목록,2026-08-15
카페,청년다방,동두천시,경기도 동두천시 평화로2261번길 9-6(지행동),,,,5%,031-866-5055,2026-08-13,군 장병,군인 신분 확인자료(방문 전 문의),,,업소별 할인율·적용 품목·중복 할인 여부는 방문 전 문의,사용자 제공 확장 파일 중 동두천시 공식 출처 행을 정규화,https://www.ddc.go.kr/ddc/contents.do?key=1570,지자체 공식 목록,A: 동두천시 공식 목록,2026-08-15
카페,커피&유,동두천시,"경기도 동두천시 정장로17번길 20, 1층(생연동)",,,,10%,031-868-3212,2026-08-13,군 장병,군인 신분 확인자료(방문 전 문의),,,업소별 할인율·적용 품목·중복 할인 여부는 방문 전 문의,사용자 제공 확장 파일 중 동두천시 공식 출처 행을 정규화,https://www.ddc.go.kr/ddc/contents.do?key=1570,지자체 공식 목록,A: 동두천시 공식 목록,2026-08-15
미용,나포리미용실,문산읍,파주시 문산읍 문향로56번길 19,경기도 파주시 문산읍 문산리 9-3,37.8575548597,126.7860838208,20%할인,031-952-3868,2026-08-15,파주시 관내 주둔 군 장병 및 사회복무요원,군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장),,,업소별 세부 조건 및 중복할인 여부는 방문 전 확인,파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14,https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1004,지자체 공식 실시간 목록,A: 파주시 공식 현황+공공데이터,2026-08-15
미용,라헬헤어,문산읍,파주시 문산읍 문향로75번길 19-12 1층 일부,경기도 파주시 문산읍 문산리 73-29,37.8586564518,126.7844539498,15%할인,070-4006-0357,2026-08-15,파주시 관내 주둔 군 장병 및 사회복무요원,군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장),,,업소별 세부 조건 및 중복할인 여부는 방문 전 확인,파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14,https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1004,지자체 공식 실시간 목록,A: 파주시 공식 현황+공공데이터,2026-08-15
미용,박준 뷰티랩,문산읍,파주시 문산읍 방촌로 1719,경기도 파주시 문산읍 당동리 899,37.8660760413,126.7843576738,10%할인,031-954-0454,2026-08-15,파주시 관내 주둔 군 장병 및 사회복무요원,군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장),,,업소별 세부 조건 및 중복할인 여부는 방문 전 확인,파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14,https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1004,지자체 공식 실시간 목록,A: 파주시 공식 현황+공공데이터,2026-08-15
미용,샴푸의요정,문산읍,파주시 문산읍 문향로 60-1,경기도 파주시 문산읍 문산리 10-209,37.8572806596,126.7852198656,10%할인,031-953-6639,2026-08-15,파주시 관내 주둔 군 장병 및 사회복무요원,군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장),,,업소별 세부 조건 및 중복할인 여부는 방문 전 확인,파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14,https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1004,지자체 공식 실시간 목록,A: 파주시 공식 현황+공공데이터,2026-08-15
미용,씨케이미용실(CK 헤어),문산읍,파주시 문산읍 당동2로 11-5,경기도 파주시 문산읍 당동리 889-2,37.8674416249,126.7845633759,20%할인,070-4240-1112,2026-08-15,파주시 관내 주둔 군 장병 및 사회복무요원,군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장),,,업소별 세부 조건 및 중복할인 여부는 방문 전 확인,파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14,https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1004,지자체 공식 실시간 목록,A: 파주시 공식 현황+공공데이터,2026-08-15
미용,에이바헤어 문산당동점,문산읍,파주시 문산읍 방촌로 1719-62,경기도 파주시 문산읍 당동리 890,37.8672498942,126.7837230499,10%할인,031-954-0503,2026-08-15,파주시 관내 주둔 군 장병 및 사회복무요원,군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장),,,업소별 세부 조건 및 중복할인 여부는 방문 전 확인,파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14,https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1004,지자체 공식 실시간 목록,A: 파주시 공식 현황+공공데이터,2026-08-15
미용,헤어갤러리,문산읍,파주시 문산읍 문산로26번길 2,경기도 파주시 문산읍 문산리 42-23,37.8572216994,126.7821096753,20%할인,031-954-3060,2026-08-15,파주시 관내 주둔 군 장병 및 사회복무요원,군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장),,,업소별 세부 조건 및 중복할인 여부는 방문 전 확인,파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14,https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1004,지자체 공식 실시간 목록,A: 파주시 공식 현황+공공데이터,2026-08-15
숙박,M 모텔,문산읍,파주시 문산읍 문향로 87-1,경기도 파주시 문산읍 선유리 950-85,37.8594487596,126.7865381201,10%할인,031-953-3263,2026-08-15,파주시 관내 주둔 군 장병 및 사회복무요원,군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장),,,업소별 세부 조건 및 중복할인 여부는 방문 전 확인,파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14,https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1002,지자체 공식 실시간 목록,A: 파주시 공식 현황+공공데이터,2026-08-15
숙박,로얄모텔,문산읍,파주시 문산읍 문향로49번길 20,경기도 파주시 문산읍 문산리 10-42,37.8565137708,126.7842832642,20%할인,031-953-6667,2026-08-15,파주시 관내 주둔 군 장병 및 사회복무요원,군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장),,,업소별 세부 조건 및 중복할인 여부는 방문 전 확인,파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14,https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1002,지자체 공식 실시간 목록,A: 파주시 공식 현황+공공데이터,2026-08-15
숙박,모텔청화,문산읍,파주시 문산읍 문향로 69-15,경기도 파주시 문산읍 문산리 61-78,37.8584144109,126.7845765847,25%할인,031-952-2626,2026-08-15,파주시 관내 주둔 군 장병 및 사회복무요원,군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장),,,업소별 세부 조건 및 중복할인 여부는 방문 전 확인,파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14,https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1002,지자체 공식 실시간 목록,A: 파주시 공식 현황+공공데이터,2026-08-15
음식점,59쌀피자,문산읍,파주시 문산읍 문향로68번길 8 1층,경기도 파주시 문산읍 문산리 61-40,37.8581891142,126.7847905323,음료수500ml 제공+주문 시 사이즈 업,031-952-5909,2026-08-15,파주시 관내 주둔 군 장병 및 사회복무요원,군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장),,,업소별 세부 조건 및 중복할인 여부는 방문 전 확인,파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14,https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001,지자체 공식 실시간 목록,A: 파주시 공식 현황+공공데이터,2026-08-15
음식점,갈비도둑,문산읍,파주시 문산읍 문향로39번길 8,경기도 파주시 문산읍 문산리 11-9,37.8556016496,126.7851706491,고기주문시 음료+공기밥+주류 서비스,031-952-9296,2026-08-15,파주시 관내 주둔 군 장병 및 사회복무요원,군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장),,,업소별 세부 조건 및 중복할인 여부는 방문 전 확인,파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14,https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001,지자체 공식 실시간 목록,A: 파주시 공식 현황+공공데이터,2026-08-15
음식점,누구나홀딱반한닭 문산당동점,문산읍,파주시 문산읍 당동2로 11-5,경기도 파주시 문산읍 당동리 889-2,37.8674416249,126.7845633759,5~10%할인,031-942-7617,2026-08-15,파주시 관내 주둔 군 장병 및 사회복무요원,군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장),,,업소별 세부 조건 및 중복할인 여부는 방문 전 확인,파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14,https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001,지자체 공식 실시간 목록,A: 파주시 공식 현황+공공데이터,2026-08-15
음식점,두근두근,문산읍,파주시 문산읍 당동2로 11-1,경기도 파주시 문산읍 당동리 888,37.8676550313,126.783859722,10%할인,031-953-3396,2026-08-15,파주시 관내 주둔 군 장병 및 사회복무요원,군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장),,,업소별 세부 조건 및 중복할인 여부는 방문 전 확인,파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14,https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001,지자체 공식 실시간 목록,A: 파주시 공식 현황+공공데이터,2026-08-15
음식점,또봉이통닭(문산점),문산읍,파주시 문산읍 봉미로 19,경기도 파주시 문산읍 선유리 907-2,37.8620658649,126.7859082771,음료수 제공,031-948-5511,2026-08-15,파주시 관내 주둔 군 장병 및 사회복무요원,군인 또는 사회복무요원 신분 확인자료(방문 전 업소 확인 권장),,,업소별 세부 조건 및 중복할인 여부는 방문 전 확인,파주시 실시간 현황에 등재; 2026-01-14 공공데이터 필드로 보강; 원 공공데이터 기준일 2026-01-14,https://www.paju.go.kr/user/soldier/BD_discountStoreList.do?q_ctgCd=1001,지자체 공식 실시간 목록,A: 파주시 공식 현황+공공데이터,2026-08-15
